hit_id,particle_id,tx,ty,tz,tpx,tpy,tpz,weight,x,y,z,volume_id,layer_id,module_id
185,747603516737978368,-65.6472,-69.7905,-1498.0,-0.939561,-0.958475,-20.9413,1.63097e-05,-65.6369,-69.8064,-1498.0,7,2,14
186,135108057540591616,-58.0466,-63.6515,-1498.0,-0.505972,-0.513182,-12.6448,8.7856e-06,-58.0717,-63.6434,-1498.0,7,2,14
187,211676466750947328,-55.2211,-69.8938,-1498.0,-0.423303,-0.575794,-12.0264,8.65925e-06,-55.2106,-69.917,-1498.0,7,2,14
188,153126854096584704,-49.1578,-62.9581,-1498.0,-0.609874,-0.739299,-18.0051,1.04817e-05,-49.1516,-62.9768,-1498.0,7,2,14
189,337782685155983360,-49.5316,-67.2319,-1498.0,-0.22229,-0.265532,-6.3495,5.17434e-06,-49.5536,-67.2199,-1498.0,7,2,14
190,707066309728272384,-58.039,-69.5296,-1498.0,-0.454563,-0.581576,-12.1941,9.62682e-06,-58.0301,-69.5228,-1498.0,7,2,14
191,747600836678385664,-41.1926,-38.1089,-1498.0,-0.154646,-0.110743,-5.02945,6.56826e-06,-41.1962,-38.1106,-1498.0,7,2,14
192,743095656503050240,-55.1644,-69.8214,-1498.0,-0.527763,-0.616012,-13.6497,1.04391e-05,-55.1838,-69.8086,-1498.0,7,2,14
193,914233885452140544,-44.4897,-39.8259,-1498.0,-0.285064,-0.232783,-9.09059,7.55881e-06,-44.4892,-39.8105,-1498.0,7,2,14
194,716072546910339072,-61.0266,-79.5922,-1498.0,-0.19069,-0.300528,-5.29207,7.47422e-06,-61.0453,-79.5971,-1498.0,7,2,14
195,707067958995714048,-46.8841,-55.2193,-1498.0,-0.342157,-0.365438,-10.3408,7.47456e-06,-46.8753,-55.2304,-1498.0,7,2,14
196,202663769938067456,-41.7094,-37.4155,-1498.0,-0.173062,-0.181642,-6.68558,5.79264e-06,-41.7195,-37.4145,-1498.0,7,2,14
197,220680230031851520,-50.27,-51.4656,-1498.0,-0.620598,-0.664451,-18.9147,1.02739e-05,-50.277,-51.4374,-1498.0,7,2,14
198,153123280683794432,-84.4692,-88.0995,-1502.0,-1.00719,-1.10118,-18.3792,1.80539e-05,-84.4661,-88.1077,-1502.0,7,2,15
199,126102988589629440,-81.7192,-71.8642,-1502.0,-0.124493,-0.154775,-2.81387,7.47422e-06,-81.7128,-71.8487,-1502.0,7,2,15
200,337771964917612544,-103.024,-104.477,-1502.0,-0.414913,-0.479115,-6.51055,6.1966e-06,-103.023,-104.473,-1502.0,7,2,15
201,445866396153282560,-94.8384,-93.2981,-1502.0,-0.349174,-0.288926,-5.13984,5.09606e-06,-94.835,-93.3147,-1502.0,7,2,15
202,0,-82.2043,-71.6106,-1502.0,6184.98,211055.0,-977455.0,0.0,-82.2033,-71.6071,-1502.0,7,2,15
203,693555510846160896,-94.847,-87.3746,-1502.0,-0.473462,-0.489388,-7.94532,8.4422e-06,-94.8304,-87.3704,-1502.0,7,2,15
204,153128572083503104,-109.885,-119.092,-1502.0,-0.562398,-0.536717,-7.20538,7.44883e-06,-109.873,-119.101,-1502.0,7,2,15
205,693554823651393536,-75.8417,-76.5861,-1502.0,-0.100921,-0.152805,-2.53642,9.85932e-06,-75.8527,-76.5951,-1502.0,7,2,15
206,734116219916910592,-118.57,-122.516,-1502.0,-0.639702,-0.707372,-8.30204,1.4865e-05,-118.574,-122.498,-1502.0,7,2,15
207,743107544972525568,-78.0655,-88.3262,-1502.0,-0.256724,-0.348764,-5.49853,7.47422e-06,-78.0403,-88.3287,-1502.0,7,2,15
208,0,-113.661,-112.872,-1502.0,51902.4,60604.5,-996812.0,0.0,-113.663,-112.85,-1502.0,7,2,15
209,90075222362816512,-95.6835,-88.6173,-1502.0,-0.364701,-0.389136,-6.16913,5.41551e-06,-95.6651,-88.6294,-1502.0,7,2,15
210,0,-93.9617,-82.8053,-1502.0,-133462.0,-303094.0,-943569.0,0.0,-93.9573,-82.806,-1502.0,7,2,15
211,225182798867070976,-105.855,-126.961,-1498.0,-0.509277,-0.5363,-6.6595,7.03946e-06,-105.847,-126.958,-1498.0,7,2,16
212,801644994279505920,-77.0931,-90.5645,-1498.0,-0.530917,-0.571232,-9.83992,1.58274e-05,-77.1156,-90.558,-1498.0,7,2,16
213,743107544972525568,-77.8784,-88.0722,-1498.0,-0.257884,-0.349625,-5.49893,6.56826e-06,-77.8835,-88.0839,-1498.0,7,2,16
214,734121648755572736,-91.707,-121.437,-1498.0,-0.169178,-0.285228,-2.85324,3.02482e-06,-91.7061,-121.434,-1498.0,7,2,16
215,396317248244940800,-93.5817,-111.396,-1498.0,-0.215116,-0.328474,-4.02409,5.09606e-06,-93.5769,-111.399,-1498.0,7,2,16
216,851181360365174784,-51.8593,-80.1605,-1502.0,-0.209287,-0.258621,-5.21643,7.47422e-06,-51.8532,-80.167,-1502.0,7,2,17
217,337782685155983360,-49.6717,-67.3991,-1502.0,-0.222798,-0.265137,-6.34903,5.67915e-06,-49.6563,-67.3954,-1502.0,7,2,17
218,9008298766368768,-46.9318,-85.7783,-1502.0,-0.126945,-0.304518,-4.98157,6.96788e-06,-46.9044,-85.7755,-1502.0,7,2,17
219,873731656656093184,-32.2783,-51.5091,-1502.0,-0.475475,-0.666646,-20.7605,1.12555e-05,-32.2992,-51.5113,-1502.0,7,2,17
220,801652003666132992,-38.0268,-58.7479,-1502.0,-0.1097,-0.213553,-5.08433,7.47422e-06,-38.0277,-58.7542,-1502.0,7,2,17
221,252202197608038400,-46.4502,-84.938,-1502.0,-0.12299,-0.154357,-3.07408,6.04963e-06,-46.4461,-84.9319,-1502.0,7,2,17
222,63058434961965056,-45.0435,-70.51,-1502.0,-0.851234,-1.3786,-29.0036,1.68494e-05,-45.0428,-70.4888,-1502.0,7,2,17
223,941254108826828800,-34.5926,-52.4367,-1502.0,-0.270167,-0.377439,-11.1632,6.96788e-06,-34.5642,-52.4323,-1502.0,7,2,17
224,270217901787578368,-35.881,-59.6587,-1502.0,-0.216376,-0.402946,-9.7988,6.45466e-06,-35.8903,-59.6682,-1502.0,7,2,17
225,171138435107520512,-22.9608,-50.3142,-1502.0,-0.514508,-1.17007,-34.77,1.82786e-05,-22.9463,-50.3158,-1502.0,7,2,17
226,968276462505295872,-40.9131,-62.5305,-1502.0,-0.278724,-0.475608,-10.985,7.49913e-06,-40.9229,-62.5217,-1502.0,7,2,17
227,657530768276324352,-41.3344,-56.4497,-1502.0,-0.174065,-0.194294,-5.61811,7.47422e-06,-41.3207,-56.4724,-1502.0,7,2,17
228,468374567404961792,-35.9818,-59.2808,-1502.0,-0.167321,-0.239767,-6.40351,7.47422e-06,-35.9992,-59.2716,-1502.0,7,2,17
229,734121648755572736,-91.9442,-121.836,-1502.0,-0.168716,-0.2851,-2.85272,3.60097e-06,-91.9342,-121.834,-1502.0,7,2,18
230,0,-93.6717,-143.179,-1502.0,-146693.0,-701260.0,-697650.0,0.0,-93.6719,-143.175,-1502.0,7,2,18
231,292755072658440192,-92.377,-147.505,-1502.0,-0.248153,-0.30116,-3.38106,3.22733e-06,-92.375,-147.499,-1502.0,7,2,18
232,0,-85.5855,-126.194,-1502.0,-428601.0,-541038.0,-723588.0,0.0,-85.5745,-126.204,-1502.0,7,2,18
233,851185895850639360,-80.1674,-109.833,-1502.0,-0.212945,-0.214985,-3.29479,5.09398e-06,-80.1763,-109.832,-1502.0,7,2,18
234,220676656619061248,-54.8894,-91.7203,-1502.0,-0.167743,-0.218291,-3.82052,7.47422e-06,-54.8598,-91.7198,-1502.0,7,2,18
235,90076046996537344,-81.4084,-117.793,-1502.0,-0.713741,-0.952663,-12.5969,7.877e-06,-81.3895,-117.797,-1502.0,7,2,18
236,864701092779261952,-59.3616,-111.021,-1498.0,-0.055532,-0.177874,-2.18772,9.85932e-06,-59.3492,-111.022,-1498.0,7,2,19
237,0,-52.5797,-92.996,-1498.0,-419442.0,-465161.0,-779547.0,0.0,-52.5797,-92.9929,-1498.0,7,2,19
238,220676656619061248,-54.7141,-91.4928,-1498.0,-0.167108,-0.216646,-3.82128,6.56826e-06,-54.7134,-91.499,-1498.0,7,2,19
239,319755642262781952,-73.8357,-126.124,-1498.0,-0.400897,-0.596819,-7.31733,6.90941e-06,-73.8245,-126.118,-1498.0,7,2,19
240,369300254685659136,-78.7906,-146.759,-1498.0,-0.129657,-0.385687,-3.7895,5.09606e-06,-78.7957,-146.757,-1498.0,7,2,19
241,450361062248677376,-50.8107,-101.671,-1498.0,-0.375163,-0.830753,-12.0284,9.65007e-06,-50.8127,-101.656,-1498.0,7,2,19
242,0,-72.2399,-134.216,-1498.0,-155860.0,-88625.9,-983795.0,0.0,-72.238,-134.213,-1498.0,7,2,19
243,301759866731495424,-79.816,-146.056,-1498.0,-0.1147,-0.312647,-2.95461,5.03236e-06,-79.8313,-146.048,-1498.0,7,2,19
244,0,-76.672,-133.256,-1498.0,-73924.9,-184854.0,-979982.0,0.0,-76.6587,-133.262,-1498.0,7,2,19
245,684570164385021952,-44.8315,-95.7829,-1498.0,-0.136696,-0.210189,-3.41696,6.56826e-06,-44.8456,-95.772,-1498.0,7,2,19
246,954769305755451392,-37.4391,-77.1578,-1497.5,-0.0574289,-0.188061,-3.47269,6.04963e-06,-37.4476,-77.1449,-1497.5,7,2,20
247,499900589430276096,-29.9227,-78.049,-1497.5,-0.141754,-0.299929,-5.93443,6.96788e-06,-29.9283,-78.0676,-1497.5,7,2,20
248,968286083232038912,-14.6996,-56.2427,-1497.5,-0.189147,-0.654471,-17.5713,8.04621e-06,-14.7172,-56.2396,-1497.5,7,2,20
249,851186376886976512,-16.9592,-52.829,-1497.5,-0.0995706,-0.368925,-10.3346,7.04869e-06,-16.9759,-52.8077,-1497.5,7,2,20
250,941254040107352064,-21.3564,-57.5889,-1497.5,-0.175443,-0.534509,-13.7289,6.78776e-06,-21.3332,-57.5784,-1497.5,7,2,20
251,693554686212440064,-30.4339,-53.7923,-1497.5,-0.343266,-0.643524,-17.8015,1.02538e-05,-30.4334,-53.809,-1497.5,7,2,20
252,171138435107520512,-22.8943,-50.1626,-1497.5,-0.513269,-1.172,-34.7708,1.58415e-05,-22.9165,-50.1644,-1497.5,7,2,20
253,220695279597256704,-35.4496,-77.4762,-1497.5,-0.0565367,-0.186353,-3.33797,6.04963e-06,-35.4738,-77.4753,-1497.5,7,2,20
254,0,-26.033,-71.2556,-1497.5,110021.0,657988.0,-744948.0,0.0,-26.0355,-71.2511,-1497.5,7,2,20
255,409830727186644992,-19.2277,-64.9747,-1497.5,-0.0845701,-0.213886,-5.0489,5.47348e-06,-19.2019,-64.9759,-1497.5,7,2,20
256,905224006137806848,-23.1667,-65.3749,-1497.5,-0.120716,-0.407874,-9.14924,5.79264e-06,-23.1593,-65.3841,-1497.5,7,2,20
257,873731587936616448,-20.9129,-67.2761,-1497.5,-0.248432,-0.908326,-19.1017,9.84243e-06,-20.9079,-67.2655,-1497.5,7,2,20
258,860191995593752576,-24.2326,-70.4984,-1497.5,-0.0422667,-0.188894,-3.91688,5.79264e-06,-24.2485,-70.4961,-1497.5,7,2,20
259,801651591349272576,-25.3114,-81.8419,-1497.5,-0.278704,-0.809673,-15.0993,9.1977e-06,-25.3237,-81.8458,-1497.5,7,2,20
260,117093727750586368,-25.6997,-64.9385,-1497.5,-0.319567,-0.880456,-20.1493,1.18934e-05,-25.6892,-64.9589,-1497.5,7,2,20
261,797140363859984384,-27.7286,-63.2343,-1497.5,-0.181377,-0.468312,-10.9082,7.01297e-06,-27.7282,-63.2182,-1497.5,7,2,20
262,684570164385021952,-44.9913,-96.0282,-1502.0,-0.136229,-0.208815,-3.41654,7.47422e-06,-44.9919,-96.0171,-1502.0,7,2,21
263,423340976312942592,-47.8368,-108.353,-1502.0,-0.161068,-0.279369,-4.04392,1.09089e-05,-47.8127,-108.347,-1502.0,7,2,21
264,450361062248677376,-50.9357,-101.947,-1502.0,-0.376238,-0.829677,-12.0279,1.07529e-05,-50.9372,-101.931,-1502.0,7,2,21
265,454866586021396480,-57.131,-122.618,-1502.0,-0.170734,-0.473283,-5.62211,6.30949e-06,-57.1219,-122.622,-1502.0,7,2,21
266,954769099597021184,-56.1862,-122.607,-1502.0,-0.244499,-0.437172,-5.57707,8.32443e-06,-56.1852,-122.605,-1502.0,7,2,21
267,657547054792310784,-55.9772,-134.645,-1502.0,-0.114383,-0.385981,-4.06359,8.87338e-06,-55.9762,-134.635,-1502.0,7,2,21
268,45043899013529600,-52.5888,-113.063,-1502.0,-0.249011,-0.439871,-6.21762,8.33525e-06,-52.576,-113.07,-1502.0,7,2,21
269,454868785044652032,-33.9999,-102.277,-1498.0,-0.214744,-0.545791,-8.15525,7.94989e-06,-33.9962,-102.296,-1498.0,7,2,22
270,265714302160207872,-43.8199,-120.29,-1498.0,-0.0544263,-0.26627,-3.08286,7.04869e-06,-43.827,-120.299,-1498.0,7,2,22
271,954765594903707648,-43.6335,-134.496,-1498.0,-0.101001,-0.441648,-4.75463,5.09398e-06,-43.625,-134.486,-1498.0,7,2,22
272,662035055098462208,-38.5948,-124.202,-1498.0,-0.0523027,-0.301621,-3.4993,1.09089e-05,-38.5919,-124.189,-1498.0,7,2,22
273,63061458618941440,-42.1991,-151.538,-1498.0,-0.115944,-0.588801,-5.65529,4.13492e-06,-42.2174,-151.527,-1498.0,7,2,22
274,63067986969231360,-44.7929,-143.842,-1498.0,-0.0844621,-0.128526,-1.52568,6.56826e-06,-44.8047,-143.827,-1498.0,7,2,22
275,873736604458418176,-44.4572,-139.977,-1498.0,-0.167173,-0.351177,-3.98981,5.15097e-06,-44.459,-139.964,-1498.0,7,2,22
276,954768481121730560,-47.7396,-136.035,-1498.0,-0.129877,-0.234214,-2.74403,5.09398e-06,-47.729,-136.032,-1498.0,7,2,22
277,819656850168348672,-14.5226,-59.8095,-1502.5,-0.0540261,-0.146981,-3.78468,8.87338e-06,-14.5336,-59.7872,-1502.5,7,2,23
278,797142700322193408,-14.1402,-90.7591,-1502.5,-0.081712,-0.318758,-5.40946,5.67915e-06,-14.1557,-90.769,-1502.5,7,2,23
279,238694353663426560,-15.2509,-80.4027,-1502.5,-0.137709,-0.604035,-11.5113,7.78174e-06,-15.261,-80.3802,-1502.5,7,2,23
280,851186239448023040,-13.365,-58.4253,-1502.5,-0.177542,-0.691676,-18.1106,1.00961e-05,-13.388,-58.4425,-1502.5,7,2,23
281,860191995593752576,-24.2865,-70.7396,-1502.5,-0.0418021,-0.189541,-3.91635,6.45466e-06,-24.3118,-70.7448,-1502.5,7,2,23
282,851186376886976512,-17.0068,-53.0074,-1502.5,-0.0959684,-0.36871,-10.3341,8.13311e-06,-17.0181,-53.001,-1502.5,7,2,23
283,905224006137806848,-23.2331,-65.5979,-1502.5,-0.122197,-0.408369,-9.14868,6.45466e-06,-23.2329,-65.6084,-1502.5,7,2,23
284,409830727186644992,-19.3109,-65.1872,-1502.5,-0.0828301,-0.215005,-5.04834,6.04963e-06,-19.3235,-65.1742,-1502.5,7,2,23
285,671043147706400768,-23.9731,-87.8933,-1502.5,-0.0614741,-0.33909,-5.67777,6.96788e-06,-23.9557,-87.8956,-1502.5,7,2,23
286,445866327433805824,-17.1323,-64.799,-1502.5,-0.363028,-1.46603,-33.6803,1.68558e-05,-17.122,-64.7858,-1502.5,7,2,23
287,801651591349272576,-25.404,-82.1099,-1502.5,-0.280535,-0.810019,-15.0988,1.02489e-05,-25.3954,-82.1122,-1502.5,7,2,23
288,873731587936616448,-20.9779,-67.5139,-1502.5,-0.248121,-0.908206,-19.1011,1.09673e-05,-20.9617,-67.4997,-1502.5,7,2,23
289,382808098630270976,-11.7812,-60.4499,-1502.5,-0.0900621,-0.361571,-9.12441,8.13311e-06,-11.7624,-60.4526,-1502.5,7,2,23
290,423342007105093632,-12.688,-56.8391,-1502.5,-0.06489,-0.371959,-9.73623,6.45466e-06,-12.6893,-56.817,-1502.5,7,2,23
291,63055480024465408,-9.22078,-74.0124,-1502.5,-0.00603941,-0.261941,-5.26772,8.13311e-06,-9.20989,-74.0234,-1502.5,7,2,23
292,801651797507702784,-22.0568,-76.2145,-1502.5,-0.484367,-1.78036,-34.9827,2.03809e-05,-22.0733,-76.1994,-1502.5,7,2,23
293,594475975446626304,-12.8092,-73.4261,-1502.5,-0.0737725,-0.283886,-5.90587,6.96788e-06,-12.824,-73.4418,-1502.5,7,2,23
294,968291443351224320,-18.3336,-67.6992,-1502.5,-0.177654,-0.578118,-13.0931,7.65844e-06,-18.3368,-67.7038,-1502.5,7,2,23
295,941254040107352064,-21.4201,-57.7835,-1502.5,-0.173797,-0.535124,-13.7284,7.63623e-06,-21.4073,-57.7899,-1502.5,7,2,23
296,211669388644843520,-9.6514,-71.7465,-1502.5,-0.0768931,-0.374467,-7.99992,6.45466e-06,-9.6401,-71.7459,-1502.5,7,2,23
297,27036166293291008,-16.6852,-97.3561,-1502.5,-0.0593691,-0.508287,-7.50693,6.53418e-06,-16.6603,-97.346,-1502.5,7,2,23
298,968286083232038912,-14.7537,-56.429,-1502.5,-0.190578,-0.654367,-17.5707,9.05199e-06,-14.7575,-56.4361,-1502.5,7,2,23
299,225189876973174784,-38.1412,-145.381,-1502.0,-0.0181309,-0.250562,-2.4666,5.15097e-06,-38.1264,-145.397,-1502.0,7,2,24
300,220700296119058432,-42.28,-163.092,-1502.0,-0.00290521,-0.199369,-1.76542,5.03236e-06,-42.2865,-163.085,-1502.0,7,2,24
301,63061458618941440,-42.2813,-151.954,-1502.0,-0.11599,-0.588036,-5.65486,5.29559e-06,-42.2861,-151.945,-1502.0,7,2,24
302,166643287975788544,-30.1748,-159.884,-1502.0,-0.194615,-0.748633,-7.12209,6.83924e-06,-30.1799,-159.874,-1502.0,7,2,24
303,180146458995982336,-22.2739,-111.418,-1502.0,-0.7267,-3.44751,-46.9516,3.73711e-05,-22.2738,-111.409,-1502.0,7,2,24
304,824160037478858752,-26.3661,-135.764,-1502.0,0.00457091,-0.186072,-1.97769,6.56826e-06,-26.3575,-135.76,-1502.0,7,2,24
305,662034367903694848,-36.773,-162.859,-1502.0,-0.0403077,-0.410764,-3.67688,4.88237e-06,-36.7891,-162.86,-1502.0,7,2,24
306,671040948683145216,-33.7036,-161.131,-1502.0,-0.0749817,-0.612954,-5.58387,6.00244e-06,-33.709,-161.121,-1502.0,7,2,24
307,0,-37.353,-131.164,-1502.0,6225.6,-268014.0,-963395.0,0.0,-37.3473,-131.165,-1502.0,7,2,24
308,360290169212895232,-33.4499,-164.101,-1502.0,-0.155,-0.508612,-4.71988,7.27328e-06,-33.4359,-164.109,-1502.0,7,2,24
309,873707536119758848,-22.3751,-127.624,-1502.0,-0.0927322,-0.308239,-3.70418,6.19367e-06,-22.3852,-127.607,-1502.0,7,2,24
310,0,-7.82944,-69.693,-1498.0,79926.7,-303504.0,-949472.0,0.0,-7.82308,-69.6962,-1498.0,7,2,25
311,594475975446626304,-12.7532,-73.21,-1498.0,-0.0728784,-0.283181,-5.9064,6.19367e-06,-12.7577,-73.2017,-1498.0,7,2,25
312,0,-2.6604,-64.9595,-1498.0,105215.0,-189000.0,-976324.0,0.0,-2.66155,-64.9599,-1498.0,7,2,25
313,292744902175883264,-5.14077,-97.6439,-1498.0,-0.0761637,-0.8782,-13.6573,1.21036e-05,-5.15241,-97.6499,-1498.0,7,2,25
314,166643150536835072,-0.0244323,-69.0786,-1498.0,-0.0265263,-1.32252,-28.7152,1.52573e-05,-0.0444458,-69.0718,-1498.0,7,2,25
315,873712277763653632,-6.63194,-65.5536,-1498.0,-0.0365175,-0.548245,-12.4585,6.9448e-06,-6.63772,-65.5406,-1498.0,7,2,25
316,423342007105093632,-12.6586,-56.6675,-1498.0,-0.0617148,-0.370685,-9.73684,5.79264e-06,-12.6595,-56.6595,-1498.0,7,2,25
317,797142700322193408,-14.0728,-90.4933,-1498.0,-0.0810286,-0.320383,-5.41036,5.17434e-06,-14.0695,-90.5075,-1498.0,7,2,25
318,765615235187867648,0.144929,-56.5624,-1498.0,0.0188154,-0.24427,-6.30833,6.56826e-06,0.139114,-56.543,-1498.0,7,2,25
319,801651660068749312,-3.46434,-55.3593,-1498.0,-0.0490876,-0.533259,-14.5559,6.97621e-06,-3.4785,-55.3508,-1498.0,7,2,25
320,211669388644843520,-9.60874,-71.5358,-1498.0,-0.0743257,-0.375514,-8.00158,5.79264e-06,-9.61587,-71.5179,-1498.0,7,2,25
321,382808098630270976,-11.736,-60.272,-1498.0,-0.0925343,-0.360724,-9.1249,7.04869e-06,-11.7412,-60.2865,-1498.0,7,2,25
322,27034448306372608,-4.84664,-79.1092,-1498.0,0.00861143,-0.296427,-5.54931,6.45466e-06,-4.84688,-79.1105,-1498.0,7,2,25
323,180148039543947264,-5.54999,-85.2635,-1498.0,-0.0553453,-0.433978,-7.67897,6.45466e-06,-5.53173,-85.2632,-1498.0,7,2,25
324,63055480024465408,-9.21511,-73.7881,-1498.0,-0.00776548,-0.26235,-5.2683,7.04869e-06,-9.19386,-73.803,-1498.0,7,2,25
325,801652278544039936,-8.6968,-73.229,-1498.0,-0.0437429,-0.517252,-10.4832,7.6487e-06,-8.6967,-73.2215,-1498.0,7,2,25
326,63052181489582080,-4.48163,-69.117,-1498.0,-0.0402933,-0.942728,-20.3194,1.09883e-05,-4.46007,-69.0974,-1498.0,7,2,25
327,202669473654636544,-5.95796,-69.0229,-1498.0,-0.0119321,-0.401611,-8.67198,6.96788e-06,-5.95986,-69.0358,-1498.0,7,2,25
328,639511284525563904,-3.67091,-56.6554,-1498.0,-0.0216273,-0.594559,-15.7574,6.67915e-06,-3.6797,-56.6327,-1498.0,7,2,25
329,450361130968154112,-5.31162,-94.3079,-1498.0,-0.0636918,-0.647828,-10.3419,9.31311e-06,-5.29079,-94.31,-1498.0,7,2,25
330,860188490900439040,-7.16658,-81.5827,-1498.0,-0.025558,-0.569681,-10.4233,6.73031e-06,-7.14783,-81.5813,-1498.0,7,2,25
331,166640401757765632,-1.06275,-77.824,-1498.0,0.0160374,-0.664841,-12.7215,6.50147e-06,-1.08456,-77.8267,-1498.0,7,2,25
332,243194586036436992,-11.5919,-109.247,-1498.0,-0.12729,-1.5136,-20.7923,1.85458e-05,-11.5811,-109.261,-1498.0,7,2,26
333,873707536119758848,-22.2755,-127.292,-1498.0,-0.0918527,-0.305833,-3.70493,5.03236e-06,-22.2755,-127.297,-1498.0,7,2,26
334,752108422035406848,-14.1115,-125.961,-1498.0,-0.0684747,-0.228737,-2.74015,5.03236e-06,-14.1118,-125.955,-1498.0,7,2,26
335,364807444016136192,-18.6914,-152.344,-1498.0,-0.100345,-1.17128,-11.3759,1.06197e-05,-18.7023,-152.349,-1498.0,7,2,26
336,0,-14.8269,-118.398,-1498.0,-194154.0,337377.0,-921130.0,0.0,-14.8267,-118.395,-1498.0,7,2,26
337,954777071056322560,-6.64838,-104.843,-1498.0,-0.000228266,-0.482354,-6.9867,7.55881e-06,-6.64703,-104.846,-1498.0,7,2,26
338,495397676997672960,-14.5347,-120.401,-1498.0,-0.121724,-1.3209,-16.3781,1.73113e-05,-14.5465,-120.385,-1498.0,7,2,26
339,306245599294914560,-29.6861,-162.741,-1498.0,-0.000590374,-0.27598,-2.47784,8.13311e-06,-29.6937,-162.743,-1498.0,7,2,26
340,180146458995982336,-22.212,-111.124,-1498.0,-0.726433,-3.44731,-46.9522,3.28413e-05,-22.1926,-111.14,-1498.0,7,2,26
341,166643287975788544,-30.0664,-159.463,-1498.0,-0.191614,-0.749116,-7.12281,5.18124e-06,-30.043,-159.457,-1498.0,7,2,26
342,450360031456526336,-20.9892,-148.284,-1498.0,0.0232407,-0.155552,-1.55048,3.55834e-06,-20.9958,-148.281,-1498.0,7,2,26
343,364801877738520576,-20.2667,-134.346,-1498.0,0.00417483,-0.214128,-2.334,7.55881e-06,-20.2811,-134.352,-1498.0,7,2,26
344,824160037478858752,-26.3749,-135.387,-1498.0,0.00415736,-0.187067,-1.97842,5.09606e-06,-26.3809,-135.375,-1498.0,7,2,26
345,445859661644562432,-13.481,-147.706,-1498.0,0.202205,-0.128255,-0.722421,4.06655e-06,-13.4806,-147.708,-1498.0,7,2,26
346,0,-5.64229,-106.652,-1502.0,-21907.1,-736213.0,-676395.0,0.0,-5.65658,-106.652,-1502.0,7,2,27
347,220686277345804288,-5.69518,-132.465,-1502.0,-0.0499472,-0.269614,-3.09587,5.79264e-06,-5.69943,-132.479,-1502.0,7,2,27
348,243194586036436992,-11.6164,-109.538,-1502.0,-0.127529,-1.51598,-20.7915,2.1399e-05,-11.596,-109.533,-1502.0,7,2,27
349,954766488256905216,-13.0934,-157.429,-1502.0,0.0270289,-0.228985,-2.18535,4.88237e-06,-13.1093,-157.422,-1502.0,7,2,27
350,657528775411499008,-0.215363,-155.385,-1502.0,0.0393059,-2.18746,-21.0754,1.75686e-05,-0.200955,-155.375,-1502.0,7,2,27
351,135109981685940224,-4.26481,-142.618,-1502.0,0.0358022,-0.22509,-2.41444,5.09606e-06,-4.26656,-142.627,-1502.0,7,2,27
352,301748115700973568,-2.2042,-144.675,-1502.0,-0.0514482,-0.522665,-5.42245,5.06159e-06,-2.2094,-144.685,-1502.0,7,2,27
353,752108422035406848,-14.2132,-126.297,-1502.0,-0.0708347,-0.230698,-2.73937,6.19367e-06,-14.2226,-126.287,-1502.0,7,2,27
354,558451301596266496,-6.59353,-117.833,-1502.0,-0.0137952,-0.962505,-12.2813,1.88834e-05,-6.57434,-117.841,-1502.0,7,2,27
355,954777071056322560,-6.64804,-105.12,-1502.0,0.00124579,-0.483455,-6.98596,8.87338e-06,-6.63723,-105.128,-1502.0,7,2,27
356,445859661644562432,-12.3627,-148.412,-1502.0,0.20165,-0.126815,-0.722034,4.06655e-06,-12.3669,-148.409,-1502.0,7,2,27
357,166643150536835072,-0.0284151,-69.2629,-1502.0,-0.0302331,-1.32249,-28.7147,1.73618e-05,-0.0392959,-69.2823,-1502.0,7,2,28
358,220680848507142144,8.27872,-98.1642,-1502.0,0.0507926,-0.252197,-3.84447,8.13311e-06,8.30196,-98.1578,-1502.0,7,2,28
359,639511834298175490,15.2592,-100.684,-1502.0,0.0115062,-0.215779,-2.76841,6.96788e-06,15.2721,-100.69,-1502.0,7,2,28
360,166640401757765632,-1.05778,-78.0329,-1502.0,0.0157809,-0.664813,-12.721,7.13576e-06,-1.0544,-78.0515,-1502.0,7,2,28
361,765615235187867648,0.157597,-56.7178,-1502.0,0.0209373,-0.246288,-6.30775,7.47422e-06,0.177065,-56.7368,-1502.0,7,2,28
362,40533221280055296,5.03217,-72.5241,-1502.0,0.0412841,-0.22078,-4.46828,7.47422e-06,5.03102,-72.5283,-1502.0,7,2,28
363,639525990493585408,8.79486,-69.3857,-1502.0,-0.00299633,-0.190619,-4.12459,6.45466e-06,8.79536,-69.3769,-1502.0,7,2,28
364,639511284525563904,-3.6764,-56.8064,-1502.0,-0.0207691,-0.594286,-15.7569,7.44248e-06,-3.67854,-56.8169,-1502.0,7,2,28
365,801651660068749312,-3.47773,-55.5055,-1502.0,-0.0481803,-0.530998,-14.5554,7.93844e-06,-3.48097,-55.5036,-1502.0,7,2,28
366,22522533622317056,4.58645,-73.0234,-1502.0,0.0400765,-0.358025,-7.29436,7.47422e-06,4.56962,-73.0385,-1502.0,7,2,28
367,639518362631667712,11.5718,-59.0593,-1502.0,0.204305,-1.13348,-28.9201,1.53181e-05,11.5943,-59.0567,-1502.0,7,2,28
368,166634904199626752,10.3142,-57.2952,-1502.0,0.0950961,-0.628278,-16.4699,9.14059e-06,10.3022,-57.2965,-1502.0,7,2,28
369,639523104275562496,5.18795,-81.6603,-1502.0,0.0830269,-0.894791,-16.4709,9.86694e-06,5.19943,-81.6782,-1502.0,7,2,28
