hit_id,x,y,z,volume_id,layer_id,module_id,phi_rad,wedge_index
43013,-171.022000,-10.146200,18.715600,8,8,547,-3.082335,1
43009,-170.277000,-14.232000,25.062000,8,8,547,-3.058205,1
43019,-172.260000,-14.098100,25.296900,8,8,548,-3.059933,1
43015,-170.402000,-13.549500,28.746500,8,8,547,-3.062245,1
43024,-172.293000,-13.976300,29.096500,8,8,548,-3.060651,1
43026,-172.596000,-12.839300,56.023700,8,8,548,-3.067340,1
43012,-171.130000,-9.552940,61.818300,8,8,547,-3.085828,1
43016,-171.820000,-15.746600,66.990100,8,8,548,-3.050202,1
43659,-171.648000,-9.470680,85.115200,8,8,625,-3.086474,1
43654,-170.751000,-14.391500,106.555000,8,8,625,-3.057508,1
43658,-171.269000,-11.552800,135.915000,8,8,625,-3.074241,1
44184,-170.930000,-10.649900,186.634000,8,8,703,-3.079367,1
44186,-171.865000,-15.581400,193.416000,8,8,704,-3.051179,1
45099,-171.219000,-9.063160,326.277000,8,8,859,-3.088709,1
45102,-171.885000,-15.505100,346.980000,8,8,860,-3.051630,1
45455,-172.315000,-15.814800,365.178000,8,8,938,-3.050071,1
45739,-170.590000,-12.513900,426.300000,8,8,1015,-3.068367,1
16874,-32.554400,-3.648710,-469.865000,8,2,1,-3.029978,2
17174,-32.137000,-3.342360,-260.508000,8,2,49,-3.037962,2
17152,-31.714600,-4.550400,-259.814000,8,2,49,-2.999086,2
17154,-31.773900,-4.380790,-221.364000,8,2,49,-3.004583,2
17173,-32.196600,-3.171840,-211.184000,8,2,49,-3.043395,2
17588,-32.575300,-3.589010,-182.506000,8,2,65,-3.031859,2
17615,-32.478400,-3.865950,-158.910000,8,2,65,-3.023119,2
17613,-32.417400,-4.040600,-148.307000,8,2,65,-3.017589,2
17583,-32.188900,-4.694070,-144.017000,8,2,65,-2.996785,2
18191,-32.028700,-3.652030,-129.074000,8,2,81,-3.028059,2
18190,-31.939600,-3.906970,-127.833000,8,2,81,-3.019874,2
18202,-32.078300,-3.510230,-116.131000,8,2,81,-3.032599,2
18199,-31.702300,-4.585560,-109.678000,8,2,81,-2.997945,2
18184,-32.046500,-3.601150,-103.991000,8,2,81,-3.029689,2
18175,-31.706800,-4.572910,-101.303000,8,2,81,-2.998355,2
18233,-31.930200,-3.933810,-88.610200,8,2,81,-3.019010,2
19202,-32.345300,-4.246690,-67.424300,8,2,97,-3.011047,2
19262,-32.489300,-3.834880,-33.119800,8,2,97,-3.024101,2
19238,-32.489600,-3.833970,-33.119600,8,2,97,-3.024130,2
19221,-32.668700,-3.321830,-6.798880,8,2,97,-3.040259,2
19259,-32.435600,-3.988420,-6.288770,8,2,97,-3.019243,2
21517,-32.000700,-3.732160,1.211820,8,2,113,-3.025490,2
21469,-31.944500,-3.893060,6.814720,8,2,113,-3.020321,2
21452,-31.678700,-4.653080,8.621240,8,2,113,-2.995752,2
21514,-31.738100,-4.483310,9.752780,8,2,113,-3.001262,2
21512,-32.016900,-3.686020,10.644600,8,2,113,-3.026970,2
21460,-31.739700,-4.478640,13.845600,8,2,113,-3.001413,2
21491,-31.930000,-3.934390,18.426300,8,2,113,-3.018991,2
21486,-31.992500,-3.755620,20.757900,8,2,113,-3.024737,2
21475,-32.027900,-3.654400,34.546300,8,2,113,-3.027983,2
21509,-31.975500,-3.804180,37.000700,8,2,113,-3.023178,2
21533,-32.195000,-3.176600,37.726200,8,2,113,-3.043243,2
21488,-31.852200,-4.156820,47.124000,8,2,113,-3.011823,2
21448,-32.107100,-3.427900,48.329300,8,2,113,-3.035231,2
21478,-32.088500,-3.481130,51.674500,8,2,113,-3.033530,2
21425,-31.900500,-4.018760,60.494800,8,2,113,-3.016275,2
21401,-32.018600,-3.680890,60.522700,8,2,113,-3.027134,2
21400,-31.855800,-4.146670,70.108600,8,2,113,-3.012150,2
23554,-32.352900,-4.225050,71.042900,8,2,129,-3.011735,2
23545,-32.401300,-4.086500,107.987000,8,2,129,-3.016134,2
23569,-32.444700,-3.962550,109.701000,8,2,129,-3.020062,2
24527,-32.060000,-3.562530,169.794000,8,2,145,-3.030926,2
24538,-31.679900,-4.649670,171.138000,8,2,145,-2.995863,2
24549,-31.848400,-4.167800,172.194000,8,2,145,-3.011468,2
24564,-31.682000,-4.643620,177.451000,8,2,145,-2.996059,2
25112,-32.187400,-4.698370,227.158000,8,2,161,-2.996647,2
25116,-32.679900,-3.289620,243.471000,8,2,161,-3.041269,2
25123,-32.678300,-3.294460,243.681000,8,2,161,-3.041117,2
25140,-32.230400,-4.575270,259.216000,8,2,161,-3.000580,2
25139,-32.396600,-4.099980,262.123000,8,2,161,-3.015706,2
25513,-32.021900,-3.671560,287.770000,8,2,177,-3.027433,2
25517,-31.766700,-4.401460,291.890000,8,2,177,-3.003913,2
25772,-71.461700,-8.895780,-455.739000,8,4,1,-3.017747,2
25992,-70.834100,-9.382350,-372.401000,8,4,33,-3.009904,2
26294,-71.839500,-7.339440,-314.764000,8,4,65,-3.039781,2
26295,-71.310500,-9.518500,-303.792000,8,4,65,-3.008897,2
26290,-71.561600,-8.484090,-293.036000,8,4,65,-3.023587,2
26297,-71.865200,-7.233590,-280.044000,8,4,65,-3.041276,2
26608,-71.375600,-7.151650,-278.120000,8,4,97,-3.041729,2
26598,-71.397800,-7.060500,-275.441000,8,4,97,-3.043024,2
26599,-70.737100,-9.781510,-271.559000,8,4,97,-3.004184,2
26604,-71.043800,-8.518560,-224.409000,8,4,97,-3.022257,2
27036,-71.803000,-7.489820,-185.326000,8,4,129,-3.037658,2
27042,-71.215200,-9.910880,-171.048000,8,4,129,-3.003313,2
27048,-71.085400,-10.445700,-163.306000,8,4,129,-2.995691,2
27051,-71.670300,-8.036330,-147.363000,8,4,129,-3.029930,2
27649,-71.191400,-7.910620,-137.310000,8,4,161,-3.030929,2
27651,-70.999100,-8.702380,-117.303000,8,4,161,-3.019631,2
27643,-71.069400,-8.412820,-101.676000,8,4,161,-3.023766,2
28431,-71.231700,-9.843180,-62.629400,8,4,193,-3.004277,2
28420,-71.236500,-9.823060,-51.957200,8,4,193,-3.004563,2
28424,-71.119400,-10.305500,-46.323600,8,4,193,-2.997690,2
28429,-71.640600,-8.158990,-12.210200,8,4,193,-3.028193,2
28439,-71.796100,-7.518270,-11.481400,8,4,193,-3.037256,2
29614,-70.874500,-9.215690,4.533690,8,4,225,-3.012290,2
29612,-71.021900,-8.608460,15.081600,8,4,225,-3.020973,2
29618,-71.145400,-8.099840,30.662500,8,4,225,-3.028232,2
29594,-71.258900,-7.632410,31.227300,8,4,225,-3.034891,2
29615,-71.393100,-7.079820,31.708200,8,4,225,-3.042749,2
29599,-71.404100,-7.034440,33.645500,8,4,225,-3.043394,2
29609,-70.627900,-10.231400,57.735900,8,4,225,-2.997730,2
29604,-70.839100,-9.361510,70.563400,8,4,225,-3.010202,2
30703,-71.330600,-9.435780,70.986900,8,4,257,-3.010074,2
30689,-71.221100,-9.886600,84.796200,8,4,257,-3.003659,2
30705,-71.806500,-7.475590,98.447800,8,4,257,-3.037859,2
30688,-71.580500,-8.406240,105.374000,8,4,257,-3.024691,2
30697,-71.474100,-8.844750,117.063000,8,4,257,-3.018471,2
30700,-71.379000,-9.236170,130.794000,8,4,257,-3.012911,2
31463,-70.888600,-9.157660,142.281000,8,4,289,-3.013120,2
32009,-71.220300,-9.890190,223.002000,8,4,321,-3.003608,2
32021,-71.613900,-8.268950,235.341000,8,4,321,-3.026636,2
32012,-71.617200,-8.255340,240.548000,8,4,321,-3.026829,2
32416,-71.234400,-7.733240,284.705000,8,4,353,-3.033456,2
32420,-70.907600,-9.079290,329.054000,8,4,353,-3.014242,2
32750,-71.579500,-8.410590,365.855000,8,4,385,-3.024629,2
32754,-71.696000,-7.930800,383.613000,8,4,385,-3.031423,2
32748,-71.436800,-8.998170,383.618000,8,4,385,-3.016293,2
32756,-71.507600,-8.706670,396.745000,8,4,385,-3.020430,2
33020,-71.073800,-8.394690,431.695000,8,4,417,-3.024025,2
33252,-114.955000,-12.349600,-482.837000,8,6,1,-3.034573,2
33255,-115.984000,-16.031200,-453.155000,8,6,2,-3.004244,2
33256,-115.911000,-16.249900,-444.588000,8,6,2,-3.002308,2
33258,-115.921000,-16.219800,-428.259000,8,6,2,-3.002574,2
33510,-115.854000,-14.855300,-362.845000,8,6,54,-3.014064,2
33504,-113.997000,-14.577300,-357.099000,8,6,53,-3.014408,2
33807,-116.973000,-13.059800,-295.073000,8,6,106,-3.030405,2
33800,-114.867000,-12.784700,-289.954000,8,6,105,-3.030749,2
34163,-114.379000,-12.696700,-258.336000,8,6,157,-3.031040,2
34172,-115.684000,-15.366600,-237.747000,8,6,158,-3.009533,2
34177,-115.483000,-15.970400,-214.957000,8,6,158,-3.004172,2
34617,-116.147000,-15.543400,-201.947000,8,6,210,-3.008558,2
34613,-114.964000,-12.304100,-161.239000,8,6,209,-3.034973,2
34621,-116.103000,-15.675200,-146.479000,8,6,210,-3.007393,2
34618,-116.049000,-15.837400,-145.103000,8,6,210,-3.005959,2
34611,-114.685000,-13.678700,-141.447000,8,6,209,-3.022882,2
34616,-116.705000,-13.865500,-141.334000,8,6,210,-3.023339,2
35132,-116.149000,-13.966700,-95.522900,8,6,262,-3.021919,2
35125,-114.152000,-13.815800,-94.063400,8,6,261,-3.021149,2
35124,-114.561000,-11.804400,-87.546300,8,6,261,-3.038915,2
35133,-116.406000,-13.194800,-77.310600,8,6,262,-3.028723,2
35134,-115.614000,-15.576600,-76.557600,8,6,262,-3.007670,2
35128,-114.301000,-13.083300,-76.131300,8,6,261,-3.027625,2
35126,-114.455000,-12.323000,-71.733500,8,6,261,-3.034339,2
35778,-116.191000,-15.408800,-60.997100,8,6,314,-3.009746,2
35761,-114.368000,-15.237500,-60.256600,8,6,313,-3.009140,2
35775,-116.849000,-13.432300,-36.050000,8,6,314,-3.027141,2
35759,-114.701000,-13.599100,-35.422500,8,6,313,-3.023582,2
35777,-116.380000,-14.843200,-18.543900,8,6,314,-3.014737,2
35764,-114.512000,-14.531300,-18.266800,8,6,313,-3.015370,2
36641,-115.165000,-16.924300,7.430410,8,6,366,-2.995680,2
36646,-115.269000,-16.613800,8.440360,8,6,366,-2.998448,2
36654,-115.699000,-15.319100,11.909400,8,6,366,-3.009954,2
36648,-115.691000,-15.342900,18.496100,8,6,366,-3.009742,2
36631,-114.200000,-13.579500,24.212400,8,6,365,-3.023239,2
36651,-116.203000,-13.805900,24.638900,8,6,366,-3.023339,2
37403,-115.666000,-16.986100,109.318000,8,6,418,-2.995780,2
38063,-113.884000,-15.134800,147.969000,8,6,469,-3.009470,2
38064,-114.403000,-12.579800,163.821000,8,6,469,-3.032072,2
38065,-113.983000,-14.649600,166.759000,8,6,469,-3.013769,2
38069,-115.824000,-14.945000,169.437000,8,6,470,-3.013270,2
38057,-113.917000,-14.973500,185.738000,8,6,469,-3.010900,2
38062,-114.640000,-11.415000,186.606000,8,6,469,-3.042347,2
38066,-114.640000,-11.413400,186.611000,8,6,469,-3.042361,2
38073,-115.364000,-16.325800,190.529000,8,6,470,-3.001011,2
38561,-115.712000,-16.849400,236.950000,8,6,522,-2.996994,2
38551,-114.729000,-13.464400,273.297000,8,6,521,-3.024769,2
38563,-116.709000,-13.852700,278.049000,8,6,522,-3.023451,2
38971,-114.646000,-11.383800,318.677000,8,6,573,-3.042622,2
39348,-114.931000,-12.468400,374.112000,8,6,625,-3.033529,2
39349,-114.640000,-13.901400,378.687000,8,6,625,-3.020920,2
39351,-116.564000,-14.288500,384.968000,8,6,626,-3.019620,2
39352,-115.831000,-16.491700,400.139000,8,6,626,-3.000166,2
39355,-116.242000,-15.256300,403.839000,8,6,626,-3.011093,2
39653,-115.635000,-15.511500,474.064000,8,6,678,-3.008247,2
39652,-115.571000,-15.704200,489.587000,8,6,678,-3.006536,2
39927,-171.317000,-19.554600,-443.139000,8,8,2,-3.027942,2
39930,-171.038000,-20.596700,-426.568000,8,8,2,-3.021748,2
40226,-170.678000,-20.025100,-406.296000,8,8,80,-3.024800,2
40225,-171.320000,-17.622600,-354.893000,8,8,80,-3.039090,2
40568,-171.798000,-17.751600,-349.225000,8,8,158,-3.038630,2
40569,-171.684000,-18.179300,-291.583000,8,8,158,-3.036098,2
40940,-170.153000,-21.993200,-235.955000,8,8,236,-3.013050,2
40942,-169.611000,-24.023700,-222.597000,8,8,236,-3.000889,2
41350,-171.688000,-18.162200,-210.863000,8,8,314,-3.036199,2
40941,-171.180000,-18.145600,-210.297000,8,8,236,-3.035984,2
41351,-169.937000,-24.722500,-161.019000,8,8,314,-2.997126,2
41348,-171.683000,-18.180800,-144.610000,8,8,314,-3.036088,2
41347,-169.958000,-24.644900,-141.174000,8,8,314,-2.997591,2
41790,-169.571000,-24.175900,-136.965000,8,8,392,-2.999976,2
41791,-170.480000,-20.768500,-113.828000,8,8,392,-3.020366,2
41787,-169.674000,-23.789800,-89.183600,8,8,392,-3.002292,2
41785,-170.881000,-19.264500,-84.004400,8,8,392,-3.029330,2
42382,-170.501000,-22.611700,-44.730000,8,8,470,-3.009743,2
42380,-169.975000,-24.580100,-26.014400,8,8,470,-2.997978,2
42384,-171.397000,-19.253600,-11.118900,8,8,470,-3.029728,2
43025,-170.142000,-22.035700,11.722000,8,8,548,-3.012796,2
43022,-170.561000,-20.464200,26.094500,8,8,548,-3.022182,2
43017,-171.455000,-17.114700,26.646900,8,8,548,-3.042102,2
43021,-170.750000,-19.758700,36.191400,8,8,548,-3.026388,2
43023,-170.278000,-21.524900,47.965600,8,8,548,-3.015849,2
43018,-169.640000,-23.916000,69.502800,8,8,548,-3.001535,2
43666,-171.374000,-19.337600,104.800000,8,8,626,-3.029229,2
43663,-170.106000,-24.089100,134.269000,8,8,626,-3.000916,2
43662,-169.852000,-25.040200,138.151000,8,8,626,-2.995223,2
44187,-170.816000,-19.510400,150.404000,8,8,704,-3.027867,2
44669,-169.900000,-24.862000,239.216000,8,8,782,-2.996291,2
44665,-170.018000,-24.418800,248.165000,8,8,782,-2.998943,2
44666,-171.145000,-20.198600,251.065000,8,8,782,-3.024116,2
44668,-171.589000,-18.535400,259.974000,8,8,782,-3.033988,2
45104,-171.491000,-16.980400,324.372000,8,8,860,-3.042898,2
45454,-169.813000,-25.188800,398.228000,8,8,938,-2.994334,2
45456,-170.364000,-23.124800,410.635000,8,8,938,-3.006680,2
45452,-170.854000,-21.288200,411.485000,8,8,938,-3.017633,2
45741,-169.603000,-24.055800,459.390000,8,8,1016,-3.000697,2
16942,-31.768100,-5.897500,-287.206000,8,2,33,-2.958040,3
16941,-31.995700,-5.246770,-286.073000,8,2,33,-2.979056,3
17149,-31.572800,-4.956040,-268.569000,8,2,49,-2.985891,3
17162,-31.374000,-5.524650,-261.407000,8,2,49,-2.967290,3
17142,-31.210600,-5.992120,-240.311000,8,2,49,-2.951911,3
17157,-31.285500,-5.777680,-232.728000,8,2,49,-2.958974,3
17172,-31.376200,-5.518480,-221.133000,8,2,49,-2.967492,3
17151,-31.312400,-5.700750,-210.317000,8,2,49,-2.961505,3
17606,-31.975800,-5.303500,-205.463000,8,2,65,-2.977229,3
17605,-32.100600,-4.946690,-172.886000,8,2,65,-2.988696,3
17601,-31.708600,-6.067910,-162.619000,8,2,65,-2.952514,3
17602,-32.002500,-5.227100,-150.171000,8,2,65,-2.979688,3
17598,-32.090600,-4.975340,-142.173000,8,2,65,-2.987777,3
18217,-31.589700,-4.907600,-140.104000,8,2,81,-2.987470,3
18189,-31.325000,-5.664830,-122.166000,8,2,81,-2.962686,3
18205,-31.544100,-5.038030,-120.824000,8,2,81,-2.983216,3
18193,-31.235700,-5.920130,-117.628000,8,2,81,-2.954284,3
18178,-31.440500,-5.334540,-109.556000,8,2,81,-2.973522,3
18220,-31.355500,-5.577690,-78.519700,8,2,81,-2.965549,3
18181,-31.363900,-5.553480,-73.396200,8,2,81,-2.966343,3
19209,-31.815400,-5.762260,-70.540300,8,2,97,-2.962419,3
18198,-31.318800,-5.682680,-69.560000,8,2,81,-2.962099,3
19251,-31.859500,-5.636160,-64.164000,8,2,97,-2.966498,3
19201,-31.920500,-5.461630,-63.358800,8,2,97,-2.972133,3
19273,-32.058000,-5.068440,-60.325500,8,2,97,-2.984788,3
19271,-31.948000,-5.382950,-51.528600,8,2,97,-2.974669,3
19309,-31.836900,-5.700810,-47.781800,8,2,97,-2.964407,3
19207,-32.091700,-4.972010,-33.773000,8,2,97,-2.987883,3
19310,-31.698000,-6.098140,-32.961100,8,2,97,-2.951532,3
19286,-32.048800,-5.094670,-29.806400,8,2,97,-2.983946,3
19297,-31.752000,-5.943520,-26.852300,8,2,97,-2.956548,3
19314,-31.691100,-6.117750,-25.629600,8,2,97,-2.950895,3
19248,-31.966900,-5.329060,-25.195900,8,2,97,-2.976406,3
19193,-31.663000,-6.198070,-18.947600,8,2,97,-2.948286,3
19257,-32.153100,-4.796600,-9.045630,8,2,97,-2.993505,3
19307,-32.022000,-5.171510,-2.536730,8,2,97,-2.981476,3
21429,-31.395500,-5.463040,0.884377,8,2,113,-2.969311,3
19239,-31.889900,-5.549260,0.919046,8,2,97,-2.969305,3
21458,-31.217400,-5.972610,5.279340,8,2,113,-2.952554,3
21496,-31.315600,-5.691620,5.360520,8,2,113,-2.961805,3
21524,-31.498100,-5.169800,9.179740,8,2,113,-2.978913,3
21537,-31.293500,-5.754900,11.697500,8,2,113,-2.959724,3
21431,-31.389500,-5.480300,11.962300,8,2,113,-2.968745,3
21437,-31.551200,-5.017950,18.153100,8,2,113,-2.983872,3
21485,-31.233600,-5.926310,36.336000,8,2,113,-2.954080,3
21419,-31.545500,-5.034240,44.765300,8,2,113,-2.983340,3
21417,-31.540600,-5.048080,52.189200,8,2,113,-2.982888,3
21439,-31.358200,-5.569750,59.354700,8,2,113,-2.965809,3
21490,-31.203300,-6.012980,66.612000,8,2,113,-2.951223,3
21413,-31.164300,-6.124410,67.605300,8,2,113,-2.947545,3
21471,-31.225300,-5.950070,67.884100,8,2,113,-2.953297,3
24561,-31.346400,-5.603540,146.264000,8,2,145,-2.964699,3
24545,-31.330600,-5.648880,150.215000,8,2,145,-2.963210,3
24556,-31.282900,-5.785270,168.033000,8,2,145,-2.958725,3
24530,-31.464100,-5.266840,187.007000,8,2,145,-2.975738,3
25109,-31.939700,-5.406730,229.901000,8,2,161,-2.973903,3
25136,-31.848900,-5.666460,230.214000,8,2,161,-2.965518,3
25518,-31.151100,-6.162230,309.564000,8,2,177,-2.946297,3
25523,-31.508100,-5.141000,314.139000,8,2,177,-2.979854,3
25519,-31.417500,-5.400140,325.095000,8,2,177,-2.971373,3
25710,-31.974100,-5.308480,363.158000,8,2,193,-2.977069,3
25767,-70.465900,-12.997200,-484.662000,8,4,1,-2.959196,3
25773,-72.428300,-13.885600,-419.701000,8,4,2,-2.952176,3
25997,-71.927700,-13.788000,-416.569000,8,4,34,-2.952198,3
25994,-69.872600,-13.342500,-404.282000,8,4,33,-2.952909,3
25990,-70.232900,-11.858600,-395.570000,8,4,33,-2.974324,3
26006,-71.918000,-13.809000,-377.253000,8,4,34,-2.951891,3
26605,-70.450600,-10.961700,-264.364000,8,4,97,-2.987236,3
26606,-70.473700,-10.866600,-251.272000,8,4,97,-2.988604,3
26597,-70.305700,-11.558600,-235.603000,8,4,97,-2.978645,3
27037,-70.896800,-11.222400,-191.550000,8,4,129,-2.984603,3
27046,-70.705600,-12.010100,-177.344000,8,4,129,-2.973338,3
27034,-70.907400,-11.178800,-148.574000,8,4,129,-2.985226,3
27647,-70.435400,-11.024300,-127.496000,8,4,161,-2.986336,3
27674,-71.812400,-14.036600,-102.571000,8,4,162,-2.948564,3
27668,-72.165200,-13.276300,-101.620000,8,4,162,-2.959656,3
27645,-69.969400,-12.943900,-98.611200,8,4,161,-2.958667,3
27646,-70.101200,-12.401100,-98.553500,8,4,161,-2.966501,3
27650,-70.399000,-11.174500,-93.135100,8,4,161,-2.984175,3
28422,-70.566000,-12.585000,-69.180700,8,4,193,-2.965105,3
28426,-70.787400,-11.673000,-55.602400,8,4,193,-2.978161,3
28434,-70.918200,-11.134200,-45.625300,8,4,193,-2.985863,3
28437,-71.024300,-10.697100,-41.864000,8,4,193,-2.992104,3
28418,-70.663900,-12.181600,-35.603300,8,4,193,-2.970883,3
28476,-72.484700,-13.764000,-29.623500,8,4,194,-2.953938,3
28435,-70.408700,-13.232700,-28.554400,8,4,193,-2.955818,3
28454,-72.452000,-13.834500,-23.110300,8,4,194,-2.952917,3
28436,-70.302900,-13.668900,-22.498300,8,4,193,-2.949560,3
28423,-70.814500,-11.561300,-15.912600,8,4,193,-2.979759,3
29620,-70.358400,-11.341400,3.950030,8,4,225,-2.981773,3
29607,-69.830700,-13.514900,6.722210,8,4,225,-2.950418,3
29622,-69.834000,-13.501500,6.784990,8,4,225,-2.950612,3
29633,-71.961800,-13.714600,6.959370,8,4,226,-2.953269,3
29650,-71.826300,-14.006700,7.278960,8,4,226,-2.949002,3
29597,-70.173300,-12.104100,12.832800,8,4,225,-2.970785,3
29600,-70.084100,-12.471300,17.495800,8,4,225,-2.965488,3
29613,-70.454200,-10.947100,23.428300,8,4,225,-2.987446,3
29591,-69.946800,-13.037000,26.271200,8,4,225,-2.957323,3
29589,-70.091800,-12.439500,26.806300,8,4,225,-2.965947,3
29652,-72.088200,-13.442200,27.078900,8,4,226,-2.957241,3
29603,-69.913600,-13.173600,31.072300,8,4,225,-2.955349,3
29631,-72.054100,-13.515700,32.075800,8,4,226,-2.956170,3
29605,-70.478000,-10.849100,33.862900,8,4,225,-2.988856,3
30695,-70.778100,-11.711400,93.612400,8,4,257,-2.977612,3
30696,-70.252200,-13.877400,134.591000,8,4,257,-2.946567,3
30702,-70.714900,-11.971800,136.927000,8,4,257,-2.973886,3
31459,-70.378500,-11.258700,142.684000,8,4,289,-2.982963,3
31467,-69.837800,-13.485900,147.855000,8,4,289,-2.950837,3
31457,-70.554100,-10.535400,149.830000,8,4,289,-2.993364,3
31460,-70.068500,-12.535500,152.148000,8,4,289,-2.964562,3
31472,-71.902900,-13.841600,152.365000,8,4,290,-2.951415,3
31470,-69.969300,-12.944000,168.424000,8,4,289,-2.958665,3
32010,-70.473800,-12.964600,236.579000,8,4,321,-2.959663,3
32017,-70.773800,-11.728900,243.283000,8,4,321,-2.977362,3
32033,-72.561600,-13.598400,243.757000,8,4,322,-2.956337,3
32019,-70.545800,-12.668300,249.150000,8,4,321,-2.963911,3
32016,-70.925900,-11.102800,258.976000,8,4,321,-2.986312,3
32417,-70.396300,-11.185500,328.040000,8,4,353,-2.984017,3
32752,-70.505100,-12.835800,377.349000,8,4,385,-2.961510,3
32749,-71.036700,-10.646200,380.968000,8,4,385,-2.992831,3
33023,-69.871600,-13.346500,472.828000,8,4,417,-2.952852,3
33024,-71.967900,-13.701400,486.112000,8,4,418,-2.953462,3
33257,-115.284000,-18.135600,-437.401000,8,6,2,-2.985559,3
33509,-114.943000,-17.593100,-412.066000,8,6,54,-2.989712,3
33508,-113.614000,-21.584800,-388.086000,8,6,54,-2.953847,3
33808,-114.109000,-21.665800,-347.767000,8,6,106,-2.953957,3
33805,-113.801000,-22.590400,-306.739000,8,6,106,-2.945632,3
33804,-114.699000,-19.891800,-297.253000,8,6,106,-2.969875,3
33806,-115.154000,-18.527000,-288.723000,8,6,106,-2.982071,3
34176,-114.343000,-19.395100,-274.673000,8,6,158,-2.973570,3
34173,-114.298000,-19.530900,-233.308000,8,6,158,-2.972350,3
34619,-115.319000,-18.028700,-188.039000,8,6,210,-2.986510,3
34624,-115.216000,-18.340800,-160.917000,8,6,210,-2.983731,3
35137,-114.913000,-17.681600,-119.944000,8,6,262,-2.988921,3
35135,-114.565000,-18.729000,-109.934000,8,6,262,-2.979547,3
35130,-114.556000,-18.753900,-98.106200,8,6,262,-2.979323,3
35774,-114.146000,-21.555000,-59.847700,8,6,314,-2.954953,3
35768,-115.176000,-18.460300,-54.009300,8,6,314,-2.982665,3
35780,-114.948000,-19.145300,-44.437300,8,6,314,-2.976551,3
36647,-114.051000,-20.271800,16.858400,8,6,366,-2.965686,3
36656,-114.652000,-18.466800,39.667100,8,6,366,-2.981896,3
36650,-113.644000,-21.495600,42.734900,8,6,366,-2.954653,3
36643,-113.934000,-20.624800,43.663600,8,6,366,-2.962508,3
36642,-113.625000,-21.552400,51.579100,8,6,366,-2.954139,3
36652,-114.306000,-19.506900,51.934100,8,6,366,-2.972566,3
36645,-114.422000,-19.156900,69.617900,8,6,366,-2.975708,3
37404,-114.934000,-19.187500,69.939100,8,6,418,-2.976175,3
37406,-114.582000,-20.245100,100.126000,8,6,418,-2.966711,3
38071,-113.436000,-22.119400,141.478000,8,6,470,-2.949015,3
38070,-114.215000,-19.779400,151.186000,8,6,470,-2.970116,3
38068,-114.656000,-18.454700,176.589000,8,6,470,-2.982004,3
38567,-115.171000,-18.475200,224.424000,8,6,522,-2.982532,3
38570,-113.937000,-22.183200,226.076000,8,6,522,-2.949301,3
38565,-114.440000,-20.671800,244.739000,8,6,522,-2.962885,3
38560,-114.971000,-19.076500,249.045000,8,6,522,-2.977166,3
