event,particle_id,hit_id,layer,wedge_id,module_id,x,y,z,tpx,tpy,tpz,phi
1000,4508409990742016,42945,4,53,540,-14.9698,8.4823,-3.70576,-0.385963,0.276683,-0.104229,150.463
1000,4508478710218752,22685,1,13,122,2.49598,1.92508,1.8233,0.890245,0.697665,0.657841,37.642
1000,4508478710218752,30226,2,13,244,5.65456,4.45225,4.18767,0.873203,0.715626,0.660445,38.216
1000,4508478710218752,37073,3,13,396,8.99205,7.25362,6.73973,0.855162,0.735812,0.660804,38.8921
1000,4508478710218752,43948,4,14,672,13.2242,11.0033,10.0644,0.831151,0.759996,0.662578,39.7624
1000,4508616149172224,24141,1,22,139,1.43199,2.85483,7.93129,0.595461,1.16479,3.25359,63.3615
1000,4508616149172224,31805,2,22,310,3.26643,6.37018,17.7816,0.615676,1.1558,3.25242,62.8527
1000,4508616149172224,39209,3,22,607,5.34705,10.1796,28.5636,0.638444,1.14273,3.25205,62.2884
1000,4508616149172224,39215,3,22,608,5.44405,10.3536,29.0586,0.638894,1.14189,3.25221,62.2641
1000,4508684868648960,23176,1,44,126,-1.78612,2.6201,3.84247,-0.322416,0.455156,0.678275,124.282
1000,4508684868648960,31344,2,44,284,-4.24992,5.94772,8.89008,-0.340839,0.439718,0.67867,125.548
1000,4508684868648960,38466,3,45,513,-6.96282,9.29422,14.1259,-0.360637,0.424693,0.677202,126.839
1000,4508684868648960,44587,4,45,769,-10.6364,13.4124,20.8203,-0.383229,0.404602,0.676233,128.415
1000,4508753588125696,20847,1,40,109,-1.33133,2.91753,-1.52023,-0.263132,0.601799,-0.310065,114.528
1000,4508753588125696,21087,1,40,110,-1.38484,3.04491,-1.58532,-0.262848,0.601548,-0.310696,114.456
1000,4508753588125696,29346,2,40,218,-2.85585,6.56185,-3.38599,-0.24138,0.610469,-0.309583,113.52
1000,4508753588125696,29356,2,40,219,-2.92073,6.72623,-3.46949,-0.24115,0.610769,-0.309074,113.472
1000,4508753588125696,36469,3,39,355,-4.43981,10.8099,-5.51578,-0.216545,0.61957,-0.308613,112.329
1000,4508753588125696,42236,4,39,453,-6.09967,15.9618,-8.06128,-0.185337,0.628855,-0.308819,110.914
1000,4508753588125696,42252,4,39,454,-6.15456,16.149,-8.15287,-0.185394,0.628575,-0.30926,110.862
1000,4509165904986112,21471,1,67,113,-3.12253,-0.595007,6.78841,-1.10663,-0.202198,2.40537,190.789
1000,4509165904986112,31460,2,67,289,-7.00685,-1.25355,15.2148,-1.11095,-0.175276,2.40493,190.143
1000,4509165904986112,38560,3,67,522,-11.4971,-1.90765,24.9045,-1.11603,-0.149096,2.40307,189.421
1000,4509165904986112,45453,4,66,938,-16.9697,-2.56208,36.6666,-1.11921,-0.117703,2.40258,188.586
1000,4509165904986112,45453,4,67,938,-16.9697,-2.56208,36.6666,-1.11921,-0.117703,2.40258,188.586
1000,4509303343939584,24956,1,27,156,0.713646,3.10868,18.4381,0.118347,0.469156,2.80051,77.0709
1000,4509303360720897,45937,4,21,1067,8.43386,15.046,43.0953,0.184144,0.168862,-0.0065362,60.7277
1000,4509372063416320,21200,1,54,111,-2.88088,1.37794,-0.385345,-0.888952,0.415128,-0.115185,154.438
1000,4509372063416320,29465,2,55,222,-6.51066,3.0267,-0.847813,-0.897898,0.394468,-0.11383,155.067
1000,4509372063416320,36556,3,55,361,-10.6036,4.76146,-1.36085,-0.908081,0.369176,-0.113287,155.818
1000,4509372063416320,42960,4,55,541,-15.7582,6.75664,-1.99531,-0.919695,0.338105,-0.112135,156.792
1000,4509372063416320,42972,4,55,542,-15.9435,6.82465,-2.01781,-0.920029,0.336981,-0.112397,156.827
1000,4509509502369792,19528,1,84,99,-1.66953,-2.74037,-0.617529,-0.568904,-0.952695,-0.211077,238.649
1000,4509509502369792,28605,2,85,198,-3.71841,-6.25747,-1.39145,-0.54821,-0.964274,-0.210803,239.28
1000,4509509502369792,35895,3,85,321,-5.80913,-10.036,-2.20953,-0.525375,-0.975901,-0.209722,239.936
1000,4509509502369792,42459,4,85,482,-8.43581,-15.0979,-3.28366,-0.494775,-0.991231,-0.208903,240.806
1000,4509578221846528,19811,1,104,101,1.36481,-2.90583,-0.306424,0.641795,-1.34468,-0.137987,295.159
1000,4509578221846528,19969,1,104,102,1.41731,-3.01591,-0.317473,0.642351,-1.34435,-0.13812,295.171
1000,4509578221846528,28764,2,105,203,3.14509,-6.56235,-0.684687,0.662612,-1.33385,-0.138721,295.607
1000,4509578221846528,36022,3,105,329,5.09068,-10.3991,-1.08969,0.685303,-1.32155,-0.140241,296.083
1000,4509578221846528,42552,4,105,494,7.76661,-15.4233,-1.62785,0.714486,-1.3054,-0.140717,296.728
1000,4509646941323264,20229,1,122,104,3.14701,-0.91323,-2.53986,1.00963,-0.303242,-0.81355,343.818
1000,4509646941323264,28907,2,121,207,6.91487,-2.09104,-5.57691,1.00311,-0.326146,-0.811822,343.175
1000,4509646941323264,28907,2,122,207,6.91487,-2.09104,-5.57691,1.00311,-0.326146,-0.811822,343.175
1000,4509646941323264,35395,3,121,284,11.0426,-3.49411,-8.94557,0.991922,-0.350945,-0.812787,342.442
1000,4509646941323264,42016,4,121,425,16.2097,-5.42364,-13.2082,0.979131,-0.382893,-0.812995,341.5
1000,4509646941323264,42019,4,121,426,16.3944,-5.49596,-13.3614,0.97856,-0.383808,-0.813171,341.467
1000,4509715660800000,19949,1,111,102,2.17529,-2.33888,-1.39414,0.770261,-0.813708,-0.486211,312.925
1000,4509715660800000,19989,1,111,103,2.33625,-2.50815,-1.49539,0.771465,-0.812208,-0.486651,312.968
1000,4509715660800000,28792,2,111,204,4.94235,-5.19479,-3.11883,0.787444,-0.796448,-0.485861,313.573
1000,4509715660800000,36063,3,111,332,8.1322,-8.33688,-5.06413,0.807021,-0.775438,-0.486413,314.288
1000,4509715660800000,41977,4,111,420,12.2031,-12.1519,-7.49607,0.826945,-0.752179,-0.487606,315.12
1000,4509715660800000,41977,4,112,420,12.2031,-12.1519,-7.49607,0.826945,-0.752179,-0.487606,315.12
1000,4509784380276736,19978,1,109,102,2.01755,-2.47977,-4.34516,0.442038,-0.527683,-0.933569,309.132
1000,4509784380276736,27923,2,110,172,4.61033,-5.48267,-9.71583,0.458975,-0.513673,-0.93255,310.06
1000,4509784380276736,34795,3,110,227,7.59429,-8.70946,-15.6522,0.478135,-0.497536,-0.930878,311.087
1000,4509784380276736,34805,3,110,228,7.73855,-8.85968,-15.934,0.478891,-0.496737,-0.930824,311.136
1000,4509784380276736,41093,4,111,263,11.5653,-12.649,-23.2116,0.500238,-0.473583,-0.930707,312.437
1000,4509853099753472,19788,1,97,101,0.270092,-3.28858,-1.50099,0.0158899,-0.318694,-0.144077,274.695
1000,4509853099753472,28713,2,96,201,0.309816,-7.28692,-3.29537,-0.00908724,-0.318813,-0.142382,272.435
1000,4509853099753472,35955,3,95,325,0.000600174,-11.5478,-5.21435,-0.035507,-0.316155,-0.142822,270.003
1000,4509853099753472,35955,3,96,325,0.000600174,-11.5478,-5.21435,-0.035507,-0.316155,-0.142822,270.003
1000,4509853099753472,35974,3,95,326,-0.0226925,-11.751,-5.30636,-0.0374023,-0.315995,-0.142525,269.889
1000,4509853099753472,35974,3,96,326,-0.0226925,-11.751,-5.30636,-0.0374023,-0.315995,-0.142525,269.889
1000,4509853099753472,41896,4,94,409,-0.936904,-17.0928,-7.72185,-0.0688248,-0.307918,-0.141053,266.863
1000,4510059258183680,17904,1,2,73,3.24278,0.401068,-19.7344,0.522002,0.0739555,-3.18229,7.05055
1000,4510127977660416,20391,1,2,105,3.22829,0.44252,-6.94714,0.57291,0.0693125,-1.2285,7.80521
1000,4510127977660416,27339,2,2,145,7.1598,0.833417,-15.3553,0.575366,0.0458363,-1.22787,6.63948
1000,4510127977660416,34402,3,1,183,11.4781,1.07199,-24.5426,0.576795,0.0184165,-1.22737,5.33563
1000,4510127977660416,40394,4,1,118,17.0883,1.09071,-36.4854,0.576239,-0.0148432,-1.22698,3.65211
1000,4510265416613888,20519,1,15,106,2.28225,2.23868,-2.35688,0.517344,0.494034,-0.526382,44.4478
1000,4510265416613888,20654,1,15,107,2.42563,2.37601,-2.50353,0.517814,0.493298,-0.526535,44.4079
1000,4510265416613888,29090,2,15,212,5.20529,4.9327,-5.29039,0.533309,0.475303,-0.526684,43.4598
1000,4510265416613888,35523,3,15,293,8.61068,7.86406,-8.60676,0.54967,0.454592,-0.526548,42.4052
1000,4510265416613888,42107,4,14,438,12.8864,11.2481,-12.6367,0.568271,0.429586,-0.526835,41.1166
1000,4510334136090624,22619,1,9,122,2.90367,1.46865,1.59005,1.93481,0.966122,1.06136,26.8299
1000,4510334136090624,30184,2,9,243,6.44771,3.21809,3.52843,1.9441,0.946433,1.06065,26.5241
1000,4510334136090624,37038,3,9,394,10.3424,5.08776,5.64127,1.95532,0.924925,1.05761,26.1941
1000,4510334136090624,43934,4,9,669,15.5028,7.47385,8.4193,1.97016,0.892058,1.05686,25.7386
1000,4510677733474304,24910,1,17,155,2.10101,2.47748,19.9694,0.685823,0.822151,6.58673,49.7006
1000,4511845964578816,24920,1,24,155,1.11143,2.95434,16.8466,0.138071,0.391678,2.22089,69.3836
1000,4511845964578816,24939,1,24,156,1.15626,3.08371,17.5787,0.136696,0.3919,2.22088,69.4461
1000,4511914684055552,23777,1,97,133,0.260375,-3.29197,8.67732,0.00795108,-0.229118,0.603521,274.522
1000,4511914684055552,31603,2,96,297,0.158519,-7.27271,19.1112,-0.0177677,-0.229146,0.602769,271.249
1000,4511914684055552,39053,3,95,585,-0.442748,-11.5335,30.4711,-0.0442608,-0.223514,0.601523,267.802
1000,4511914684055552,45802,4,93,1033,-1.96392,-17.1539,46.0246,-0.0749398,-0.21272,0.601873,263.469
1000,4511983403532288,22881,1,26,124,0.860464,3.1004,6.31331,0.176204,0.670378,1.36345,74.4889
1000,4511983403532288,31814,2,26,311,1.79253,6.91126,14.0327,0.153679,0.67566,1.36233,75.4599
1000,4511983403532288,38840,3,27,557,2.69431,11.2236,22.6904,0.129121,0.680443,1.36154,76.5011
1000,4511983403532288,38844,3,27,558,2.72922,11.4084,23.0589,0.127502,0.680194,1.36177,76.546
1000,4511983403532288,45342,4,27,914,3.6126,16.7267,33.7138,0.0973179,0.682968,1.36226,77.8126
1000,4512052123009024,18300,1,81,82,-2.12077,-2.34515,-10.1338,-2.57745,-2.86918,-12.3534,227.876
1000,4512052123009024,18335,1,81,83,-2.1973,-2.43108,-10.5022,-2.57651,-2.86993,-12.3534,227.892
1000,4512052123009024,33533,3,81,59,-7.65145,-8.58632,-36.8469,-2.53849,-2.90313,-12.3525,228.295
1000,4512052123009024,33538,3,81,60,-7.78405,-8.73812,-37.4931,-2.53726,-2.9044,-12.3523,228.305
1000,4512120842485760,18249,1,79,82,-2.32066,-2.12136,-9.66972,-2.19994,-1.9982,-9.13389,222.431
1000,4512120842485760,18372,1,79,83,-2.50146,-2.28452,-10.4182,-2.20139,-1.99639,-9.1339,222.405
1000,4512120842485760,26636,2,78,100,-5.28617,-4.79105,-21.9405,-2.21463,-1.9793,-9.13382,222.187
1000,4512120842485760,26636,2,79,100,-5.28617,-4.79105,-21.9405,-2.21463,-1.9793,-9.13382,222.187
1000,4512120842485760,33527,3,78,58,-8.54794,-7.68102,-35.3486,-2.23031,-1.95864,-9.13388,221.942
1000,4512120842485760,33534,3,78,59,-8.68904,-7.80505,-35.9268,-2.23106,-1.95775,-9.13366,221.932
1000,4512189561962496,18302,1,79,82,-2.25518,-2.19467,-7.65019,-2.2042,-2.13412,-7.4531,224.221
1000,4512189561962496,18318,1,79,83,-2.39939,-2.3337,-8.13654,-2.20544,-2.13376,-7.45279,224.205
1000,4512189561962496,27100,2,79,132,-5.15468,-4.97924,-17.4174,-2.22038,-2.11662,-7.45266,224.008
1000,4512189561962496,33848,3,79,111,-8.42346,-8.06701,-28.3311,-2.24043,-2.0984,-7.45117,223.762
1000,4512189561962496,40266,4,79,88,-12.4776,-11.8262,-41.7529,-2.26236,-2.07421,-7.45073,223.465
1000,4512258281439232,18358,1,88,83,-1.08441,-2.96737,-9.21016,-0.243841,-0.69402,-2.14259,249.925
1000,4512258281439232,18404,1,88,84,-1.12656,-3.08539,-9.576,-0.243517,-0.694386,-2.14246,249.941
1000,4512258281439232,26680,2,89,103,-2.36763,-6.82168,-21.0092,-0.22167,-0.703839,-2.14125,250.859
1000,4512258281439232,33872,3,89,115,-3.61937,-11.0723,-33.8403,-0.195185,-0.712698,-2.14036,251.898
1000,4512464439869440,19966,1,108,102,1.88381,-2.59923,-2.24814,0.222629,-0.291235,-0.257552,305.933
1000,4512464439869440,28800,2,109,204,4.43245,-5.74924,-5.07362,0.240079,-0.278031,-0.255254,307.631
1000,4512464439869440,35335,3,110,279,7.37381,-8.86717,-8.03595,0.261481,-0.257799,-0.253694,309.746
1000,4512464439869440,41971,4,110,419,11.5608,-12.6543,-11.9344,0.281717,-0.231023,-0.251854,312.414
1000,4512464439869440,41971,4,111,419,11.5608,-12.6543,-11.9344,0.281717,-0.231023,-0.251854,312.414
1000,4512533159346176,25080,1,62,160,-3.13191,0.301768,17.9251,-0.275875,0.0355563,1.58188,174.496
1000,4513151634636800,21537,1,67,113,-3.12935,-0.57549,1.16975,-4.80758,-0.895938,1.81083,190.42
1000,4513151634636800,29591,2,67,225,-6.99468,-1.3037,2.62712,-4.80275,-0.916887,1.81067,190.558
1000,4513151634636800,29652,2,67,226,-7.20882,-1.34422,2.70789,-4.80245,-0.918069,1.81071,190.563
1000,4513151634636800,36650,3,67,366,-11.3644,-2.14956,4.27349,-4.79788,-0.941605,1.80929,190.711
1000,4513151634636800,43030,4,67,549,-16.8923,-3.25412,6.36039,-4.7908,-0.975572,1.80864,190.904
1000,4513220354113536,19246,1,68,97,-3.13079,-0.721379,-0.705884,-0.182051,-0.0319304,-0.0400213,192.975
1000,4513220354113536,28423,2,67,193,-7.08145,-1.15613,-1.59126,-0.183711,-0.00781011,-0.040883,189.272
1000,4513220354113536,35766,3,65,313,-11.5373,-1.02922,-2.57637,-0.181461,0.0178116,-0.0394246,185.098
1000,4513220354113536,43007,4,63,546,-17.153,0.113471,-3.78221,-0.173872,0.0529838,-0.0380736,179.621
1000,4513289073590272,21500,1,72,113,-2.89754,-1.23849,1.15121,-0.161258,-0.0593055,0.0620424,203.143
1000,4513289073590272,21682,1,72,114,-3.05706,-1.29692,1.21257,-0.161252,-0.0582088,0.0628077,202.988
1000,4513289073590272,29658,2,70,226,-6.73657,-2.36178,2.55256,-0.167711,-0.0360262,0.0592481,199.32
1000,4513289073590272,36664,3,69,367,-11.3042,-2.90832,4.1087,-0.170634,-0.00605125,0.05801,194.428
1000,4513289090375682,43023,4,66,548,-17.0278,-2.15249,4.79656,-0.203543,0.0120139,0.0219059,187.205
1000,4513357793067008,18992,1,38,93,-1.03532,2.96858,-13.1612,-0.145007,0.440924,-1.94506,109.227
1000,4513563968278529,18137,1,60,80,-3.16382,0.615211,-14.7389,-0.172407,-0.0656238,0.0125096,168.996
1000,4513563968278529,27053,2,65,129,-7.20627,-0.642028,-14.4372,-0.178473,-0.0423387,0.0132682,185.091
1000,4513563968278529,34611,3,66,209,-11.4685,-1.36787,-14.1447,-0.181252,-0.0175735,0.0121986,186.802
1000,4513563968278529,34616,3,66,210,-11.6705,-1.38655,-14.1334,-0.181212,-0.0155524,0.0127415,186.775
1000,4513563968278529,41779,4,65,391,-17.0308,-1.40655,-13.7991,-0.180518,0.0141732,0.0111492,184.721
1000,4513563968278529,41784,4,65,392,-17.2314,-1.38979,-13.7878,-0.180389,0.014826,0.0113509,184.611
1000,4514182426787840,20811,1,27,108,0.63724,3.16258,-6.66356,1.62668,8.10923,-17.0673,78.6078
1000,4514182426787840,27471,2,27,151,1.4064,7.02151,-14.7837,1.60613,8.11316,-17.0658,78.6736
1000,4514182426787840,27484,2,27,152,1.4461,7.22109,-15.2037,1.60501,8.11333,-17.0657,78.6757
1000,4514182426787840,34493,3,27,194,2.26047,11.3782,-23.9453,1.57791,8.11861,-17.0652,78.7635
1000,4514182426787840,34493,3,28,194,2.26047,11.3782,-23.9453,1.57791,8.11861,-17.0652,78.7635
1000,4514182426787840,40474,4,27,134,3.29633,16.759,-35.249,1.54741,8.12528,-17.0641,78.8725
1000,4514182426787840,40474,4,28,134,3.29633,16.759,-35.249,1.54741,8.12528,-17.0641,78.8725
1000,4514182426787840,40475,4,27,135,3.33058,16.9404,-35.6298,1.54572,8.12413,-17.0611,78.8772
1000,4514182426787840,40475,4,28,135,3.33058,16.9404,-35.6298,1.54572,8.12413,-17.0611,78.8772
1000,4514251146264576,18904,1,24,92,1.13411,3.08496,-7.17479,1.34799,3.69748,-8.58081,69.8153
1000,4514251146264576,20565,1,24,107,1.10768,3.01111,-7.00377,1.34927,3.69665,-8.58102,69.8032
1000,4514251146264576,27476,2,24,151,2.4939,6.85212,-15.9092,1.32412,3.70504,-8.58073,70.0005
1000,4514251146264576,34483,3,24,193,3.94827,10.9684,-25.4302,1.29823,3.714,-8.58008,70.2028
1000,4514251146264576,34483,3,25,193,3.94827,10.9684,-25.4302,1.29823,3.714,-8.58008,70.2028
1000,4514251146264576,40465,4,24,133,5.76094,16.2318,-37.5682,1.26585,3.72552,-8.57943,70.4594
1000,4514251146264576,40465,4,25,133,5.76094,16.2318,-37.5682,1.26585,3.72552,-8.57943,70.4594
1000,4514319865741312,20646,1,20,107,1.72685,2.71275,-6.38352,0.973868,1.51196,-3.56798,57.5205
1000,4514319865741312,27437,2,20,149,3.88234,6.01221,-14.1981,0.993873,1.49977,-3.56659,57.1479
1000,4514319865741312,27446,2,20,150,3.98098,6.16137,-14.5525,0.995105,1.49925,-3.5664,57.1327
1000,4514319865741312,28167,2,20,181,3.85346,5.97182,-14.0847,0.993207,1.49949,-3.56696,57.1669
1000,4514319865741312,34476,3,20,191,6.38807,9.73483,-23.1074,1.01448,1.48219,-3.56752,56.7268
1000,4514319865741312,40843,4,19,208,9.62386,14.3699,-34.3439,1.04137,1.46231,-3.56729,56.1888
1000,4514319865741312,40843,4,20,208,9.62386,14.3699,-34.3439,1.04137,1.46231,-3.56729,56.1888
1000,4514457304694784,20316,1,6,105,3.02158,1.03373,-6.98815,1.23396,0.430715,-2.85538,18.8866
1000,4514457304694784,27354,2,6,146,6.78148,2.38261,-15.7129,1.22646,0.45261,-2.85457,19.3585
1000,4514457304694784,34419,3,7,185,10.8212,3.92884,-25.15,1.21684,0.481425,-2.85338,19.9544
1000,4514457304694784,40402,4,7,122,16.0626,6.08364,-37.5144,1.20243,0.514024,-2.85324,20.744
1000,4514526024171520,20482,1,12,106,2.67265,1.80162,-6.48311,4.73356,3.17644,-11.4512,33.9837
1000,4514526024171520,27371,2,12,147,5.9463,3.98847,-14.3927,4.7469,3.15602,-11.4506,33.8517
1000,4514526024171520,27393,2,12,148,6.11203,4.0988,-14.7917,4.74784,3.15488,-11.4505,33.8463
1000,4514526024171520,34430,3,11,187,9.57881,6.38931,-23.1381,4.76272,3.13279,-11.4498,33.7043
1000,4514526024171520,34430,3,12,187,9.57881,6.38931,-23.1381,4.76272,3.13279,-11.4498,33.7043
1000,4514526024171520,40808,4,11,203,14.4022,9.53918,-34.7104,4.78195,3.10151,-11.4497,33.5182
1000,4514526024171520,40808,4,12,203,14.4022,9.53918,-34.7104,4.78195,3.10151,-11.4497,33.5182
1000,4514594743648256,18815,1,14,90,2.39803,2.03474,-8.25737,1.36789,1.17304,-4.72633,40.3148
1000,4514594743648256,27410,2,14,148,5.45933,4.69906,-18.9028,1.35115,1.19234,-4.72583,40.7199
1000,4514594743648256,34017,3,14,136,8.70434,7.59922,-30.3123,1.33548,1.211,-4.72504,41.1222
1000,4514594743648256,34025,3,14,137,8.85871,7.73927,-30.8573,1.33493,1.21282,-4.72468,41.1416
1000,4514594743648256,40106,4,14,48,12.8036,11.3921,-44.9293,1.31345,1.23839,-4.72245,41.6613
1000,4514594743648256,40114,4,14,49,12.9431,11.5237,-45.4307,1.31245,1.23924,-4.72247,41.6798
1000,4514663463124992,18785,1,12,90,2.63667,1.76757,-7.07275,16.6852,11.1852,-44.702,33.8371
1000,4514663463124992,27389,2,12,147,5.94588,3.98904,-15.9423,16.6706,11.2059,-44.7017,33.8573
1000,4514663463124992,27404,2,12,148,6.111,4.09975,-16.3849,16.6696,11.2066,-44.7018,33.8569
1000,4514663463124992,34432,3,11,187,9.55509,6.41841,-25.6247,16.6573,11.2259,-44.6994,33.8903
1000,4514663463124992,34432,3,12,187,9.55509,6.41841,-25.6247,16.6573,11.2259,-44.6994,33.8903
1000,4514663463124992,40419,4,11,125,14.2751,9.60405,-38.2959,16.6393,11.253,-44.6987,33.932
1000,4514663463124992,40419,4,12,125,14.2751,9.60405,-38.2959,16.6393,11.253,-44.6987,33.932
1000,4514732182601728,20470,1,12,106,2.61477,1.86641,-7.00443,12.8942,9.20607,-34.5065,35.5191
1000,4514732182601728,27392,2,12,148,5.94807,4.24959,-15.9294,12.8805,9.22509,-34.5049,35.5439
1000,4514732182601728,34448,3,12,188,9.48082,6.78323,-25.3981,12.8667,9.24424,-34.5043,35.5825
1000,4514732182601728,40423,4,12,125,13.925,9.9843,-37.3247,12.847,9.2717,-34.5037,35.6407
1000,4514800902078464,19228,1,72,97,-2.9132,-1.34371,0.0296871,-1.3485,-0.612186,0.0167211,204.761
1000,4514800902078464,19412,1,72,98,-3.03323,-1.39792,0.0296871,-1.34861,-0.611739,0.0158898,204.743
1000,4514800902078464,21398,1,72,113,-2.86834,-1.32201,0.0321877,-1.34828,-0.612812,0.016975,204.745
1000,4514800902078464,21544,1,72,114,-2.98568,-1.37683,0.0321877,-1.34855,-0.611966,0.0164362,204.757
1000,4514800902078464,28492,2,72,195,-6.65952,-3.01206,0.0746876,-1.35712,-0.591298,0.0163514,204.337
1000,4514800902078464,29687,2,72,227,-6.61299,-2.99182,0.0771873,-1.35707,-0.591507,0.0169457,204.343
1000,4514800902078464,36680,3,72,368,-10.5943,-4.68867,0.122187,-1.36621,-0.567953,0.0157843,203.873
1000,4514800902078464,43051,4,72,551,-15.6958,-6.75111,0.189687,-1.37704,-0.539125,0.0172773,203.274
1000,4514800902078464,43069,4,72,552,-15.874,-6.82108,0.189687,-1.3773,-0.538312,0.0179958,203.253
1000,4514869621555200,19384,1,75,98,-2.70636,-1.76387,-1.25779,-1.37375,-0.908711,-0.6383,213.094
1000,4514869621555200,28501,2,75,195,-5.96945,-3.95678,-2.78413,-1.35939,-0.928487,-0.638815,213.538
1000,4514869621555200,28535,2,75,196,-6.13984,-4.07322,-2.86431,-1.35869,-0.929139,-0.639192,213.561
1000,4514869621555200,35829,3,76,317,-9.58099,-6.46501,-4.48648,-1.34445,-0.950472,-0.636465,214.01
1000,4514869621555200,35849,3,76,318,-9.75315,-6.58987,-4.56596,-1.34347,-0.951669,-0.636659,214.046
1000,4514869621555200,42420,4,76,476,-14.1739,-9.78709,-6.68272,-1.32279,-0.978418,-0.637414,214.625
1000,4515350657892352,17610,1,72,65,-2.95203,-1.23267,-15.1271,-0.576635,-0.252529,-2.97825,202.664
1000,4515350657892352,17654,1,72,66,-3.11503,-1.30634,-15.9713,-0.576233,-0.2537,-2.97818,202.752
1000,4515694255276032,18981,1,36,93,-0.633659,3.10901,-12.8944,-0.0360942,0.227136,-0.937825,101.52
1000,4515762974752768,18145,1,60,80,-3.16987,0.507913,-16.3094,-0.737721,0.108705,-3.78666,170.897
1000,4515762991534081,40198,4,56,74,-16.1776,5.79017,-45.1389,-0.137444,0.105541,-0.143385,160.307
1000,4515762991534081,40198,4,57,74,-16.1776,5.79017,-45.1389,-0.137444,0.105541,-0.143385,160.307
1000,4515831694229504,21293,1,61,112,-3.17754,0.372009,-6.5356,-0.692951,0.0910462,-1.4256,173.323
1000,4515831694229504,27630,2,61,160,-7.20116,0.969936,-14.8359,-0.688446,0.115057,-1.4255,172.329
1000,4515831694229504,34597,3,60,207,-11.3991,1.75421,-23.562,-0.682413,0.14103,-1.42521,171.251
1000,4515831694229504,40551,4,60,154,-16.8537,3.01648,-35.0081,-0.675307,0.17348,-1.42449,169.853
1000,4516106572136448,22578,1,16,122,2.20404,2.25192,2.47753,0.241402,0.23179,0.263841,45.6156
1000,4516106572136448,22816,1,16,123,2.3263,2.36892,2.61101,0.242222,0.231016,0.263696,45.5201
